unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1736467200,2025-01-10 00:00:00,BTC/USD,92545,95797,92227,94702,1798.96999215,170366056.1965893
1736380800,2025-01-09 00:00:00,BTC/USD,95034,95333,91215,92542,1877.80058869,173775422.07854998
1736294400,2025-01-08 00:00:00,BTC/USD,96922,97248,92502,95065,2081.04462750,197834507.51328748
1736208000,2025-01-07 00:00:00,BTC/USD,102278,102760,96130,96946,1490.59996722,144507704.4221101
1736121600,2025-01-06 00:00:00,BTC/USD,98389,102514,97919,102280,1742.61289193,178234446.5866004
1736035200,2025-01-05 00:00:00,BTC/USD,98218,98799,97277,98327,454.72019157,44711272.27650339
1735948800,2025-01-04 00:00:00,BTC/USD,98133,98753,97540,98209,445.49130336,43751255.41168224
1735862400,2025-01-03 00:00:00,BTC/USD,96895,98951,96042,98133,1159.41909795,113777274.33912735
1735776000,2025-01-02 00:00:00,BTC/USD,94380,97745,94205,96907,1219.19370744,118148404.60688809
1735689600,2025-01-01 00:00:00,BTC/USD,93347,94951,92768,94388,777.13942547,73352636.09126236
1735603200,2024-12-31 00:00:00,BTC/USD,92637,96117,91900,93381,1128.82793677,105411081.56351936
1735516800,2024-12-30 00:00:00,BTC/USD,93564,94891,91315,92628,1841.04308392,170532138.77734175
1735430400,2024-12-29 00:00:00,BTC/USD,95119,95124,92868,93557,851.80554921,79692371.76743996
1735344000,2024-12-28 00:00:00,BTC/USD,94159,95529,94026,95139,839.50518103,79869683.41801317
1735257600,2024-12-27 00:00:00,BTC/USD,95666,97337,93282,94168,2416.24232245,227532707.02047157
1735171200,2024-12-26 00:00:00,BTC/USD,99357,99881,95111,95687,1501.36776618,143661377.44246566
1735084800,2024-12-25 00:00:00,BTC/USD,98637,99478,97576,99374,849.51224828,84419430.16057672
1734998400,2024-12-24 00:00:00,BTC/USD,94750,99419,93461,98596,1444.53568991,142425440.88236636
1734912000,2024-12-23 00:00:00,BTC/USD,95100,96420,92389,94750,2428.60426472,230110254.08222002
1734825600,2024-12-22 00:00:00,BTC/USD,97245,97376,94200,95098,2075.50874332,197376730.47224537
1734739200,2024-12-21 00:00:00,BTC/USD,97745,99514,96399,97211,1740.04323929,169151343.33462018
1734652800,2024-12-20 00:00:00,BTC/USD,97416,98123,92118,97760,2706.24143724,264562162.90458238
1734566400,2024-12-19 00:00:00,BTC/USD,100133,102747,95537,97375,3425.50154490,333558212.93463755
1734480000,2024-12-18 00:00:00,BTC/USD,106214,106523,99997,100153,2557.28814854,256120079.9407266
1734393600,2024-12-17 00:00:00,BTC/USD,106109,108364,105363,106187,1405.93900566,149292445.19401842
1734307200,2024-12-16 00:00:00,BTC/USD,104476,107821,103322,106073,2171.77263705,230366438.92980465
1734220800,2024-12-15 00:00:00,BTC/USD,101408,105149,101243,104427,1369.98798554,143063735.36598557
1734134400,2024-12-14 00:00:00,BTC/USD,101433,102643,100643,101382,566.53660890,57436614.4834998
1734048000,2024-12-13 00:00:00,BTC/USD,99998,101918,99250,101435,1030.49421453,104528180.65085053
1733961600,2024-12-12 00:00:00,BTC/USD,101238,102582,99309,100068,1393.19342191,139414079.3436899
1733875200,2024-12-11 00:00:00,BTC/USD,96658,101961,95725,101201,2196.18137510,222255751.3414951
1733788800,2024-12-10 00:00:00,BTC/USD,97318,98300,94306,96648,2092.49724122,202235673.36943057
1733702400,2024-12-09 00:00:00,BTC/USD,101188,101271,94249,97468,2468.79283854,240628300.3868167
1733616000,2024-12-08 00:00:00,BTC/USD,99969,101407,98752,101204,1073.32763391,108625049.86222765
1733529600,2024-12-07 00:00:00,BTC/USD,99898,100575,99121,99929,587.87674509,58745935.26009861
1733443200,2024-12-06 00:00:00,BTC/USD,96968,102098,96463,99898,2613.21105227,261054557.69966847
1733356800,2024-12-05 00:00:00,BTC/USD,98751,103647,92092,97057,7450.45018748,723118343.8462464
1733270400,2024-12-04 00:00:00,BTC/USD,95926,99250,94661,98773,4309.94473587,425706171.3960875
1733184000,2024-12-03 00:00:00,BTC/USD,95858,96301,93590,95926,3484.90912488,334293392.7132389
1733097600,2024-12-02 00:00:00,BTC/USD,97260,98200,94403,95859,3225.02101630,309147289.6015017
1733011200,2024-12-01 00:00:00,BTC/USD,96471,97880,95758,97291,884.65566050,86069033.86570549
1732924800,2024-11-30 00:00:00,BTC/USD,97510,97510,96112,96441,646.22078077,62322178.31823957
1732838400,2024-11-29 00:00:00,BTC/USD,95670,98745,95410,97512,2410.84197795,235086022.9538604
1732752000,2024-11-28 00:00:00,BTC/USD,95945,96658,94670,95661,2070.27076830,198044171.9663463
1732665600,2024-11-27 00:00:00,BTC/USD,91929,97353,91760,95978,2999.13415798,287850898.21460444
1732579200,2024-11-26 00:00:00,BTC/USD,93006,94999,90742,91928,3575.09743077,328651556.6158245
1732492800,2024-11-25 00:00:00,BTC/USD,98021,98966,92584,93035,2969.54841533,276271936.82022655
1732406400,2024-11-24 00:00:00,BTC/USD,97765,98660,95796,98007,1814.00757210,177785440.1188047
1732320000,2024-11-23 00:00:00,BTC/USD,99010,99015,97226,97775,1719.12474462,168087421.9052205
1732233600,2024-11-22 00:00:00,BTC/USD,98451,99800,97236,99013,4646.09454486,460023759.1702231
1732147200,2024-11-21 00:00:00,BTC/USD,94374,99121,94106,98451,7280.76958238,716799046.1548934
1732060800,2024-11-20 00:00:00,BTC/USD,92434,94942,91407,94373,9293.97029198,877099858.3650285
1731974400,2024-11-19 00:00:00,BTC/USD,90514,94057,90407,92424,3884.88262437,359056391.67477286
1731888000,2024-11-18 00:00:00,BTC/USD,89865,92624,89392,90512,4276.18821636,387046347.83917636
1731801600,2024-11-17 00:00:00,BTC/USD,90643,91429,88709,89861,2016.09767635,181168553.29448736
1731715200,2024-11-16 00:00:00,BTC/USD,91069,91778,90100,90608,1538.87717754,139434583.30254433
1731628800,2024-11-15 00:00:00,BTC/USD,87298,91909,87119,91070,4491.15106913,409009127.8656691
1731542400,2024-11-14 00:00:00,BTC/USD,90498,91804,86685,87333,3805.76164090,332368581.3847197
1731456000,2024-11-13 00:00:00,BTC/USD,88038,93483,86263,90521,7338.02972770,664245788.9811317
1731369600,2024-11-12 00:00:00,BTC/USD,88771,90243,85121,88031,8037.51453432,707550441.970724
1731283200,2024-11-11 00:00:00,BTC/USD,80426,89643,80280,88770,6695.15671543,594329061.6287211
1731196800,2024-11-10 00:00:00,BTC/USD,76707,81482,76554,80425,2739.76560525,220345648.80223125
1731110400,2024-11-09 00:00:00,BTC/USD,76560,76941,75648,76722,837.82745419,64279797.94036518
1731024000,2024-11-08 00:00:00,BTC/USD,75918,77270,75665,76561,2466.52573117,188839676.50410637
1730937600,2024-11-07 00:00:00,BTC/USD,75638,76990,74479,75921,3265.43357289,247914982.2873817
1730851200,2024-11-06 00:00:00,BTC/USD,69396,76481,69284,75637,7732.00129394,584825381.8697398
1730764800,2024-11-05 00:00:00,BTC/USD,67817,70538,67443,69386,2370.70518293,164493749.82278097
1730678400,2024-11-04 00:00:00,BTC/USD,68738,69444,66798,67818,2538.34080221,172145196.5242778
1730592000,2024-11-03 00:00:00,BTC/USD,69339,69354,67459,68738,1915.47157334,131665685.00824493
1730505600,2024-11-02 00:00:00,BTC/USD,69468,69887,69015,69330,1047.12468684,72597154.53861721
1730419200,2024-11-01 00:00:00,BTC/USD,70202,71596,68768,69490,2717.47179295,188837114.89209548
1730332800,2024-10-31 00:00:00,BTC/USD,72330,72660,69591,70231,1776.40915493,124758991.35988884
1730246400,2024-10-30 00:00:00,BTC/USD,72727,72928,71313,72331,2263.68354591,163734494.5592162
1730160000,2024-10-29 00:00:00,BTC/USD,69918,73600,69716,72729,3975.69020310,289147972.7812599
1730073600,2024-10-28 00:00:00,BTC/USD,67937,70218,67541,69918,2063.86332457,144301195.92728525
1729987200,2024-10-27 00:00:00,BTC/USD,67009,68232,66850,67938,739.97895752,50272690.41599376
1729900800,2024-10-26 00:00:00,BTC/USD,66576,67352,66344,67003,489.32578253,32786295.40685759
1729814400,2024-10-25 00:00:00,BTC/USD,68155,68726,65521,66578,2730.81362994,181812109.85414532
1729728000,2024-10-24 00:00:00,BTC/USD,66602,68800,66455,68155,2140.08818467,145857710.22618383
1729641600,2024-10-23 00:00:00,BTC/USD,67382,67409,65000,66601,1927.84170953,128396185.69640753
1729555200,2024-10-22 00:00:00,BTC/USD,67345,67784,66559,67382,1626.85964560,109621056.6398192
1729468800,2024-10-21 00:00:00,BTC/USD,69011,69487,66815,67340,1752.72054327,118028201.3838018
1729382400,2024-10-20 00:00:00,BTC/USD,68367,69363,68102,69011,606.10309373,41827780.60140102
1729296000,2024-10-19 00:00:00,BTC/USD,68420,68668,68020,68359,414.91156597,28362939.73814323
1729209600,2024-10-18 00:00:00,BTC/USD,67392,68998,67176,68420,1434.33126968,98136945.47150561
1729123200,2024-10-17 00:00:00,BTC/USD,67608,67914,66631,67392,1298.22146294,87489740.83045249
1729036800,2024-10-16 00:00:00,BTC/USD,67061,68388,66744,67622,1716.95969807,116104248.70288955
1728950400,2024-10-15 00:00:00,BTC/USD,66070,67922,64802,67061,2488.99178965,166914278.40571865
1728864000,2024-10-14 00:00:00,BTC/USD,62850,66479,62450,66070,2390.38938585,157933026.7231095
1728777600,2024-10-13 00:00:00,BTC/USD,63193,63271,62039,62849,653.16610878,41050836.770714216
1728691200,2024-10-12 00:00:00,BTC/USD,62511,63455,62474,63194,685.69286582,43331674.96262908
1728604800,2024-10-11 00:00:00,BTC/USD,60278,63409,60041,62452,1582.70508322,98843097.85725544
1728518400,2024-10-10 00:00:00,BTC/USD,60589,61246,58867,60278,1799.48728956,108469494.84009768
1728432000,2024-10-09 00:00:00,BTC/USD,62114,62503,60268,60582,1354.90943313,82083123.27788167
1728345600,2024-10-08 00:00:00,BTC/USD,62211,63172,61839,62133,1116.30278349,69359240.84658417
1728259200,2024-10-07 00:00:00,BTC/USD,62831,64444,62130,62212,1815.26837202,112931475.96010824
1728172800,2024-10-06 00:00:00,BTC/USD,62057,62962,61816,62814,846.73208591,53186629.24435074
1728086400,2024-10-05 00:00:00,BTC/USD,62080,62368,61699,62063,449.65424183,27906891.21069529
1728000000,2024-10-04 00:00:00,BTC/USD,60747,62473,60474,62081,1394.47802907,86570590.52269468
1727913600,2024-10-03 00:00:00,BTC/USD,60627,61461,59860,60745,1412.60368684,85808610.9570958
1727827200,2024-10-02 00:00:00,BTC/USD,60760,62350,59972,60634,2437.72512955,147809025.5051347
1727740800,2024-10-01 00:00:00,BTC/USD,63331,64122,60164,60807,2797.97709897,170136593.4570688
1727654400,2024-09-30 00:00:00,BTC/USD,65605,65634,62859,63302,1759.70729545,111392991.21657589
1727568000,2024-09-29 00:00:00,BTC/USD,65875,66071,65450,65601,487.19186994,31960273.85993394
1727481600,2024-09-28 00:00:00,BTC/USD,65809,66255,65442,65876,557.50374744,36726116.86635744
1727395200,2024-09-27 00:00:00,BTC/USD,65171,66508,64840,65781,1261.81543351,83003481.03172131
1727308800,2024-09-26 00:00:00,BTC/USD,63121,65851,62675,65175,1758.77420578,114628108.8617115
1727222400,2024-09-25 00:00:00,BTC/USD,64291,64795,62941,63147,1172.76426267,74056544.8948225
1727136000,2024-09-24 00:00:00,BTC/USD,63360,64677,62720,64260,1621.50232416,104197739.3505216
1727049600,2024-09-23 00:00:00,BTC/USD,63577,64730,62585,63325,1113.07851811,70485697.15931575
1726963200,2024-09-22 00:00:00,BTC/USD,63364,63990,62390,63563,932.57108331,59277015.768433526
1726876800,2024-09-21 00:00:00,BTC/USD,63189,63574,62760,63364,578.82075001,36676398.00363364
1726790400,2024-09-20 00:00:00,BTC/USD,62950,64121,62353,63211,1646.72507369,104091138.6330186
1726704000,2024-09-19 00:00:00,BTC/USD,61765,63882,61584,62940,3050.81602877,192018360.8507838
1726617600,2024-09-18 00:00:00,BTC/USD,60318,61787,59189,61757,3237.83084540,199958719.51936778
1726531200,2024-09-17 00:00:00,BTC/USD,58208,61331,57627,60316,2677.19875968,161477920.38885888
1726444800,2024-09-16 00:00:00,BTC/USD,59121,59209,57488,58212,1692.12077561,98501734.58980931
1726358400,2024-09-15 00:00:00,BTC/USD,60012,60388,58708,59130,1377.74210648,81465890.7561624
1726272000,2024-09-14 00:00:00,BTC/USD,60551,60655,59438,60012,744.81553897,44697870.124667645
1726185600,2024-09-13 00:00:00,BTC/USD,58139,60670,57640,60545,2622.28151587,158766034.37834916
1726099200,2024-09-12 00:00:00,BTC/USD,57342,58560,57335,58139,2392.01885139,139069584.0009632
1726012800,2024-09-11 00:00:00,BTC/USD,57646,58000,55554,57342,3024.35845323,173422762.42511466
1725926400,2024-09-10 00:00:00,BTC/USD,57056,58042,56406,57659,1878.56149502,108315977.24135818
1725840000,2024-09-09 00:00:00,BTC/USD,54876,58070,54587,57059,2644.12002332,150870844.4106159
1725753600,2024-09-08 00:00:00,BTC/USD,54150,55306,53636,54866,1237.77945151,67912007.38654765
1725667200,2024-09-07 00:00:00,BTC/USD,53947,54839,53731,54147,1046.86393200,56684541.326004
1725580800,2024-09-06 00:00:00,BTC/USD,56179,56984,52546,53955,2938.39817610,158541273.5914755
1725494400,2024-09-05 00:00:00,BTC/USD,57974,58315,55649,56158,1485.69244111,83433516.10785538
1725408000,2024-09-04 00:00:00,BTC/USD,57506,58518,55602,57956,2077.78659826,120420200.08875656
1725321600,2024-09-03 00:00:00,BTC/USD,59123,59803,57402,57493,1476.93435490,84913386.8662657
1725235200,2024-09-02 00:00:00,BTC/USD,57278,59411,57131,59133,1642.91265395,97150353.96602535
1725148800,2024-09-01 00:00:00,BTC/USD,58967,59060,57205,57310,1650.43196007,94586255.6316117
1725062400,2024-08-31 00:00:00,BTC/USD,59113,59431,58750,58967,738.75417566,43562117.47614322
1724976000,2024-08-30 00:00:00,BTC/USD,59363,59905,57721,59113,2039.74822306,120575636.70974578
1724889600,2024-08-29 00:00:00,BTC/USD,59033,61182,58701,59365,2511.22388288,149078805.8071712
1724803200,2024-08-28 00:00:00,BTC/USD,59433,60212,57866,59033,2782.47691366,164257959.64409077
1724716800,2024-08-27 00:00:00,BTC/USD,62822,63236,58090,59427,2540.60072662,150980279.38084674
1724630400,2024-08-26 00:00:00,BTC/USD,64248,64502,62826,62852,1460.73492982,91810111.80904664
1724544000,2024-08-25 00:00:00,BTC/USD,64176,65103,63814,64262,918.66616491,59035325.08944642
1724457600,2024-08-24 00:00:00,BTC/USD,64095,64506,63594,64174,1163.89809817,74691996.55196157
1724371200,2024-08-23 00:00:00,BTC/USD,60383,64988,60348,64085,3470.07123728,222379515.24108878
1724284800,2024-08-22 00:00:00,BTC/USD,61169,61416,59774,60383,1929.30627319,116497300.69403176
1724198400,2024-08-21 00:00:00,BTC/USD,59012,61838,58816,61159,2508.01462281,153387666.3164368
1724112000,2024-08-20 00:00:00,BTC/USD,59462,61424,58553,59012,2569.37875690,151624179.2021828
1724025600,2024-08-19 00:00:00,BTC/USD,58440,59631,57844,59497,2045.09787264,121677188.12846209
1723939200,2024-08-18 00:00:00,BTC/USD,59487,60271,58414,58430,1375.04482657,80343869.2164851
1723852800,2024-08-17 00:00:00,BTC/USD,58883,59704,58828,59487,913.41960834,54336592.24132158
1723766400,2024-08-16 00:00:00,BTC/USD,57556,59841,57104,58883,2945.17331922,173420640.55563125
1723680000,2024-08-15 00:00:00,BTC/USD,58694,59851,56138,57557,3240.34341745,186504446.07816964
1723593600,2024-08-14 00:00:00,BTC/USD,60607,61809,58456,58697,3027.98966223,177733909.20391428
1723507200,2024-08-13 00:00:00,BTC/USD,59361,61600,58455,60620,2874.93115361,174278326.5318382
1723420800,2024-08-12 00:00:00,BTC/USD,58718,60700,57681,59362,3412.56068233,202576427.22447345
1723334400,2024-08-11 00:00:00,BTC/USD,60940,61868,58315,58725,1496.95386612,87908615.78789699
1723248000,2024-08-10 00:00:00,BTC/USD,60842,61476,60270,60952,1018.51751275,62080679.437138
1723161600,2024-08-09 00:00:00,BTC/USD,61733,61740,59571,60860,2241.31073361,136406171.24750462
1723075200,2024-08-08 00:00:00,BTC/USD,55132,62729,54748,61699,3876.67202263,239186787.12424836
1722988800,2024-08-07 00:00:00,BTC/USD,56048,57737,54568,55136,3993.76663285,220200317.0688176
1722902400,2024-08-06 00:00:00,BTC/USD,54040,57058,53977,56053,3769.72498337,211304394.4928386
1722816000,2024-08-05 00:00:00,BTC/USD,58137,58280,49577,54014,8238.87212141,445014438.76583976
1722729600,2024-08-04 00:00:00,BTC/USD,60669,61073,57155,58142,2394.63310114,139228757.76648188
1722643200,2024-08-03 00:00:00,BTC/USD,61419,62151,59839,60672,1821.49896119,110513984.97331968
1722556800,2024-08-02 00:00:00,BTC/USD,65293,65548,61169,61421,3479.04685468,213686536.86130026
1722470400,2024-08-01 00:00:00,BTC/USD,64612,65568,62233,65293,2890.60704678,188736405.90540653
1722384000,2024-07-31 00:00:00,BTC/USD,66170,66814,64507,64612,1629.25774256,105269601.26228672
1722297600,2024-07-30 00:00:00,BTC/USD,66765,66983,65302,66171,1561.08596850,103298619.6216135
1722211200,2024-07-29 00:00:00,BTC/USD,68240,70016,66445,66780,2363.69521213,157847566.2660414
1722124800,2024-07-28 00:00:00,BTC/USD,67837,68298,67064,68264,861.95803297,58840703.16266408
1722038400,2024-07-27 00:00:00,BTC/USD,67952,69404,66637,67892,1875.17940599,127309680.23147309
1721952000,2024-07-26 00:00:00,BTC/USD,65794,68214,65712,67921,1786.03393977,121309211.22311817
1721865600,2024-07-25 00:00:00,BTC/USD,65363,66135,63424,65796,2022.67493049,133083919.72652003
1721779200,2024-07-24 00:00:00,BTC/USD,65943,67112,65117,65376,1796.81531975,117468598.343976
1721692800,2024-07-23 00:00:00,BTC/USD,67561,67776,65452,65944,2417.17885430,159398442.36795917
1721606400,2024-07-22 00:00:00,BTC/USD,68170,68486,66583,67562,2375.20572016,160473648.86544994
1721520000,2024-07-21 00:00:00,BTC/USD,67164,68364,65833,68158,1881.46231613,128236708.54278855
1721433600,2024-07-20 00:00:00,BTC/USD,66705,67617,66284,67155,1186.52410101,79681026.00332655
1721347200,2024-07-19 00:00:00,BTC/USD,63977,67466,63303,66705,3112.28542050,207604998.9744525
1721260800,2024-07-18 00:00:00,BTC/USD,64104,65108,63227,63964,1526.40752618,97635131.00457753
1721174400,2024-07-17 00:00:00,BTC/USD,65081,66129,63890,64091,1880.49090986,120522542.90383726
1721088000,2024-07-16 00:00:00,BTC/USD,64759,65403,62446,65081,3199.09903583,208200564.35085222
1721001600,2024-07-15 00:00:00,BTC/USD,60827,64926,60685,64769,3739.21959674,242185514.06125304
1720915200,2024-07-14 00:00:00,BTC/USD,59257,61424,59257,60823,1472.24156208,89546148.53039184
1720828800,2024-07-13 00:00:00,BTC/USD,57907,59853,57783,59226,1402.77014751,83080464.75642726
1720742400,2024-07-12 00:00:00,BTC/USD,57345,58539,56551,57889,2139.09979841,123830348.23015648
1720656000,2024-07-11 00:00:00,BTC/USD,57700,59516,57072,57348,2085.43922834,119595768.86684233
1720569600,2024-07-10 00:00:00,BTC/USD,58028,59459,57152,57733,1861.63028273,107477501.1128511
1720483200,2024-07-09 00:00:00,BTC/USD,56697,58278,56300,58033,2404.89549090,139563300.02339968
1720396800,2024-07-08 00:00:00,BTC/USD,55852,58200,54296,56710,3198.87849576,181408399.4945496
1720310400,2024-07-07 00:00:00,BTC/USD,58253,58441,55729,55829,1080.88868598,60344934.44957742
1720224000,2024-07-06 00:00:00,BTC/USD,56632,58488,56044,58251,1203.36563905,70097251.84030156
1720137600,2024-07-05 00:00:00,BTC/USD,57030,57500,53550,56632,3234.22856310,183160831.9854792
1720051200,2024-07-04 00:00:00,BTC/USD,60165,60430,56748,57045,2423.25294936,138234464.4962412
1719964800,2024-07-03 00:00:00,BTC/USD,62046,62196,59334,60142,2033.06355480,122272508.3127816
1719878400,2024-07-02 00:00:00,BTC/USD,62822,63211,61731,62033,1129.73936644,70081122.11837251
1719792000,2024-07-01 00:00:00,BTC/USD,62676,63794,62465,62829,1936.67850292,121679573.65996069
1719705600,2024-06-30 00:00:00,BTC/USD,60882,62931,60620,62676,969.08894969,60738619.01077044
1719619200,2024-06-29 00:00:00,BTC/USD,60312,61114,60296,60879,580.79352981,35358129.30130299
1719532800,2024-06-28 00:00:00,BTC/USD,61609,62151,59923,60315,1742.50478624,105099176.18206559
1719446400,2024-06-27 00:00:00,BTC/USD,60820,62323,60561,61622,1601.14628175,98665836.1739985
1719360000,2024-06-26 00:00:00,BTC/USD,61798,62458,60675,60807,1392.69465818,84685584.07995126
1719273600,2024-06-25 00:00:00,BTC/USD,60250,62395,60223,61789,2662.52829079,164514960.5596233
1719187200,2024-06-24 00:00:00,BTC/USD,63152,63302,58456,60252,3965.34722322,238920100.89345145
1719100800,2024-06-23 00:00:00,BTC/USD,64245,64490,63136,63154,633.14997106,39985953.272323236
1719014400,2024-06-22 00:00:00,BTC/USD,64116,64491,63917,64233,277.84084542,17846551.02386286
1718928000,2024-06-21 00:00:00,BTC/USD,64841,65004,63356,64102,1656.40021868,106178566.81782536
1718841600,2024-06-20 00:00:00,BTC/USD,64947,66455,64516,64845,2185.32362168,141707310.2478396
1718755200,2024-06-19 00:00:00,BTC/USD,65141,65702,64664,64946,927.57952823,60242580.04042558
1718668800,2024-06-18 00:00:00,BTC/USD,66475,66559,64032,65145,2210.70701056,144016508.2029312
1718582400,2024-06-17 00:00:00,BTC/USD,66622,67260,65066,66475,2463.17065550,163739269.32436252
1718496000,2024-06-16 00:00:00,BTC/USD,66181,66914,66010,66622,738.03468970,49169347.0971934
1718409600,2024-06-15 00:00:00,BTC/USD,65995,66415,65828,66182,659.40470208,43640721.99305856
1718323200,2024-06-14 00:00:00,BTC/USD,66765,67314,64936,65996,2391.47091898,157827514.76900408
1718236800,2024-06-13 00:00:00,BTC/USD,68240,68433,66242,66733,1996.65148870,133242543.7954171
1718150400,2024-06-12 00:00:00,BTC/USD,67306,70007,66911,68243,2448.03512812,167061261.24829316
1718064000,2024-06-11 00:00:00,BTC/USD,69506,69548,66011,67306,2436.68224536,164003335.20620015
1717977600,2024-06-10 00:00:00,BTC/USD,69649,70167,69173,69501,830.15464417,57696577.92445917
1717891200,2024-06-09 00:00:00,BTC/USD,69306,69840,69131,69640,464.35226548,32337491.7680272
1717804800,2024-06-08 00:00:00,BTC/USD,69321,69538,69150,69306,428.02241418,29664521.43715908
1717718400,2024-06-07 00:00:00,BTC/USD,70771,71949,68450,69326,3140.97127160,217750974.3749416
1717632000,2024-06-06 00:00:00,BTC/USD,71109,71629,70116,70775,1673.76086776,118460425.41571401
1717545600,2024-06-05 00:00:00,BTC/USD,70546,71759,69600,71119,2051.76991040,145919824.25773758
1717459200,2024-06-04 00:00:00,BTC/USD,68798,71074,68553,70564,2051.63351034,144771467.02363178
1717372800,2024-06-03 00:00:00,BTC/USD,67744,70268,67590,68801,2391.37592427,164529054.96570027
1717286400,2024-06-02 00:00:00,BTC/USD,67722,68405,67281,67752,544.36062430,36881521.0175736
1717200000,2024-06-01 00:00:00,BTC/USD,67513,67810,67387,67723,368.62403719,24964325.67061837
1717113600,2024-05-31 00:00:00,BTC/USD,68330,69010,66624,67477,1880.05905818,126860745.06881186
1717027200,2024-05-30 00:00:00,BTC/USD,67566,69524,67105,68338,1757.50551322,120104411.76242836
1716940800,2024-05-29 00:00:00,BTC/USD,68347,68852,67096,67564,1273.08586449,86014773.34840235
1716854400,2024-05-28 00:00:00,BTC/USD,69363,69513,67193,68327,2285.11775116,156135240.58350933
1716768000,2024-05-27 00:00:00,BTC/USD,68471,70601,68225,69392,1406.51067265,97600588.5965288
1716681600,2024-05-26 00:00:00,BTC/USD,69288,69500,68136,68489,610.50115500,41812613.604795
1716595200,2024-05-25 00:00:00,BTC/USD,68549,69580,68503,69275,499.49995762,34602859.5641255
1716508800,2024-05-24 00:00:00,BTC/USD,67915,69254,66623,68548,1132.91119417,77658796.53796516
1716422400,2024-05-23 00:00:00,BTC/USD,69151,70024,66343,67945,2160.78304618,146814404.07270008
1716336000,2024-05-22 00:00:00,BTC/USD,70155,70649,68879,69118,1537.25078005,106251699.4154959
1716249600,2024-05-21 00:00:00,BTC/USD,71435,71958,69156,70136,1968.84633605,138087006.6252028
1716163200,2024-05-20 00:00:00,BTC/USD,66255,71500,66074,71401,2681.31745309,191448747.4680791
1716076800,2024-05-19 00:00:00,BTC/USD,66923,67654,65901,66275,535.79306702,35509685.5167505
1715990400,2024-05-18 00:00:00,BTC/USD,67059,67391,66663,66930,526.31056179,35225965.900604695
1715904000,2024-05-17 00:00:00,BTC/USD,65252,67482,65129,67053,1703.98497047,114257304.2249249
1715817600,2024-05-16 00:00:00,BTC/USD,66234,66766,64598,65252,1760.07421083,114848362.40507917
1715731200,2024-05-15 00:00:00,BTC/USD,61552,66471,61322,66242,3794.61266735,251362732.3105987
1715644800,2024-05-14 00:00:00,BTC/USD,62917,63075,61108,61543,1560.76591250,96054216.5529875
1715558400,2024-05-13 00:00:00,BTC/USD,61446,63444,60758,62934,1831.88901336,115288103.16679825
1715472000,2024-05-12 00:00:00,BTC/USD,60813,61848,60600,61462,638.44732414,39240249.43629268
1715385600,2024-05-11 00:00:00,BTC/USD,60799,61454,60474,60816,516.41893738,31406534.09570208
1715299200,2024-05-10 00:00:00,BTC/USD,63072,63876,60176,60793,2229.56085163,135541692.8531426
1715212800,2024-05-09 00:00:00,BTC/USD,61143,63409,60634,63075,1386.15467473,87431706.10859475
1715126400,2024-05-08 00:00:00,BTC/USD,62310,62996,60873,61181,1469.20210523,89887254.00007662
1715040000,2024-05-07 00:00:00,BTC/USD,63159,64389,62278,62320,1357.12199145,84575842.507164
1714953600,2024-05-06 00:00:00,BTC/USD,64024,65513,62720,63164,1643.13715228,103787115.08661392
1714867200,2024-05-05 00:00:00,BTC/USD,63901,64625,62947,64021,918.78327523,58821424.06349983
1714780800,2024-05-04 00:00:00,BTC/USD,62907,64522,62585,63899,1400.47938778,89489232.39975423
1714694400,2024-05-03 00:00:00,BTC/USD,59076,63340,58829,62915,2560.04102097,161064980.83432755
1714608000,2024-05-02 00:00:00,BTC/USD,58272,59623,56932,59099,1700.09551590,100473944.8941741
1714521600,2024-05-01 00:00:00,BTC/USD,60611,60786,56500,58256,3523.30096206,205253420.84576738
1714435200,2024-04-30 00:00:00,BTC/USD,63849,64714,59068,60632,2740.34760244,166152755.8311421
1714348800,2024-04-29 00:00:00,BTC/USD,63106,64181,61764,63832,1496.50152656,95524685.44337793
1714262400,2024-04-28 00:00:00,BTC/USD,63417,64310,62811,63098,807.23701868,50935041.40467064
1714176000,2024-04-27 00:00:00,BTC/USD,63746,63903,62405,63429,833.17012398,52847147.793927416
1714089600,2024-04-26 00:00:00,BTC/USD,64488,64793,63306,63745,1213.85952947,77377475.70606516
1714003200,2024-04-25 00:00:00,BTC/USD,64254,65286,62785,64493,1851.69406596,119421305.39595827
1713916800,2024-04-24 00:00:00,BTC/USD,66413,67057,63554,64259,2072.24874267,133160631.95523153
1713830400,2024-04-23 00:00:00,BTC/USD,66845,67201,65837,66421,1200.34622413,79728196.55293874
1713744000,2024-04-22 00:00:00,BTC/USD,64951,67241,64545,66855,2019.58758121,135019527.74179456
1713657600,2024-04-21 00:00:00,BTC/USD,64978,65710,64294,64950,871.65106463,56613736.6477185
1713571200,2024-04-20 00:00:00,BTC/USD,63847,65450,63136,64990,1178.86192275,76614236.3595225
1713484800,2024-04-19 00:00:00,BTC/USD,63512,65506,59629,63821,3756.32419865,239732366.68204167
1713398400,2024-04-18 00:00:00,BTC/USD,61256,64182,60830,63515,2353.15232284,149460469.7851826
1713312000,2024-04-17 00:00:00,BTC/USD,63821,64636,59672,61278,3227.19219541,197755883.35033396
