hash;repo_name;author;date;extension;additions;deletions
2a9909eb41e1095bc833e55fb4c0224327ae676b;lets-plot;Artem Smirnov;Wed Jun 19 19:24:41 2024 +0200;kt;7;10
2a9909eb41e1095bc833e55fb4c0224327ae676b;lets-plot;Artem Smirnov;Wed Jun 19 19:24:41 2024 +0200;md;1;0
36f33f3ee1112e35d4677d6f3f313e37ab48f878;lets-plot;Olga Larionova;Wed Jun 19 19:20:54 2024 +0300;ipynb;355;0
36f33f3ee1112e35d4677d6f3f313e37ab48f878;lets-plot;Olga Larionova;Wed Jun 19 19:20:54 2024 +0300;kt;75;6
36f33f3ee1112e35d4677d6f3f313e37ab48f878;lets-plot;Olga Larionova;Wed Jun 19 19:20:54 2024 +0300;py;11;0
36f33f3ee1112e35d4677d6f3f313e37ab48f878;lets-plot;Olga Larionova;Wed Jun 19 19:20:54 2024 +0300;md;7;0
111f5b3657d13c5602009bc88a1d63d4ac9aefc8;lets-plot;Igor Alshannikov;Tue Jun 18 15:12:43 2024 -0400;kt;64;3
111f5b3657d13c5602009bc88a1d63d4ac9aefc8;lets-plot;Igor Alshannikov;Tue Jun 18 15:12:43 2024 -0400;md;3;2
9e2f8bc186b66a72f814f610b0a81f2d7f6f9e90;lets-plot;Olga Larionova;Tue Jun 18 14:57:15 2024 +0300;kt;8;14
9e2f8bc186b66a72f814f610b0a81f2d7f6f9e90;lets-plot;Olga Larionova;Tue Jun 18 14:57:15 2024 +0300;md;2;1
7c31f273df1ee2b3f62fb729ef16c966161c99b0;lets-plot;Artem Smirnov;Tue Jun 18 13:16:30 2024 +0200;py;2;0
7c31f273df1ee2b3f62fb729ef16c966161c99b0;lets-plot;Artem Smirnov;Tue Jun 18 13:16:30 2024 +0200;md;1;0
fe908d8282c1887fd47f5ef95ca53fc9a069eb2b;lets-plot;Ivan Kupriyanov;Mon Jun 17 19:12:02 2024 +0200;ipynb;190;113
9ec5a18dbf85d59692ce03edc75a875e5fdd1413;lets-plot;Ivan Kupriyanov;Mon Jun 17 18:30:25 2024 +0200;kt;5;3
8b2e92357fb5310ee7e0e12b6e076b09705110f5;lets-plot;Ivan Kupriyanov;Mon Jun 17 17:27:20 2024 +0200;ipynb;2368;77
8b2e92357fb5310ee7e0e12b6e076b09705110f5;lets-plot;Ivan Kupriyanov;Mon Jun 17 17:27:20 2024 +0200;kt;192;108
b7bb4bc61d7421a9bd80791de47e2d8f9cd8628f;lets-plot;Mikhail Koroteev;Wed Jun 12 13:28:10 2024 +0300;ipynb;262;0
b7bb4bc61d7421a9bd80791de47e2d8f9cd8628f;lets-plot;Mikhail Koroteev;Wed Jun 12 13:28:10 2024 +0300;py;49;2
b7bb4bc61d7421a9bd80791de47e2d8f9cd8628f;lets-plot;Mikhail Koroteev;Wed Jun 12 13:28:10 2024 +0300;kt;38;10
b7bb4bc61d7421a9bd80791de47e2d8f9cd8628f;lets-plot;Mikhail Koroteev;Wed Jun 12 13:28:10 2024 +0300;md;4;1
0f6ac943a09f752794a23de7493e6d3a96b00d3f;lets-plot;Ivan Kupriyanov;Thu Jun 6 13:42:56 2024 +0200;kt;77;26
b94717382a4cbcb54f56108e507b188c83106b36;lets-plot;Igor Alshannikov;Mon Jun 3 21:16:44 2024 -0400;kt;69;58
a091e766337967d9c564d0f29c3ab72a0dc16b78;lets-plot;Igor Alshannikov;Mon Jun 3 17:25:34 2024 -0400;kt;2;2
83426550705f48ddabcdfbdda71708c18166bf37;lets-plot;Igor Alshannikov;Mon Jun 3 17:12:29 2024 -0400;kt;107;4
e361a60129d206c255e50dcd562d9cce7ecb476c;lets-plot;Ivan Kupriyanov;Mon Jun 3 22:47:25 2024 +0200;kt;1;17
5a2fbc78252925ff969ab8cd1e83728172aea7b4;lets-plot;Ivan Kupriyanov;Mon Jun 3 18:30:15 2024 +0200;kt;42;1
5a2fbc78252925ff969ab8cd1e83728172aea7b4;lets-plot;Ivan Kupriyanov;Mon Jun 3 18:30:15 2024 +0200;kts;17;0
5a2fbc78252925ff969ab8cd1e83728172aea7b4;lets-plot;Ivan Kupriyanov;Mon Jun 3 18:30:15 2024 +0200;properties;1;0
bf4e9f6d9b320f2062bd19abf29881c6258bbdb4;lets-plot;Ivan Kupriyanov;Mon Jun 3 18:09:28 2024 +0200;kt;20;20
33fb3b96906697ae3badeb63ef12445d03e27c3b;lets-plot;Ivan Kupriyanov;Mon Jun 3 13:36:07 2024 +0200;kt;141;122
c8a32a92aafe062455f076d66f5b905a5fe3bc0d;lets-plot;Igor Alshannikov;Fri May 31 20:33:54 2024 -0400;md;2;0
cc38d436457bd5588ee6f3227ba0a62beb4c4cd3;lets-plot;Igor Alshannikov;Fri May 31 17:26:34 2024 -0400;kt;83;39
801516b29982d2ea38a4b102be95752a8dc943eb;lets-plot;Ivan Kupriyanov;Thu May 30 22:50:23 2024 +0200;kt;5;5
f40c0374599c504caf5cdb80e3ab5723673b4d13;lets-plot;Ivan Kupriyanov;Thu May 30 18:29:55 2024 +0200;kt;96;107
a3ad346a9e7def66e2e3747da297770ebac62491;lets-plot;Igor Alshannikov;Wed May 29 17:27:26 2024 -0400;kt;132;22
2ad6cbbd8b992aee445066bb13162dde584394d8;lets-plot;Igor Alshannikov;Wed May 29 16:09:12 2024 -0400;ipynb;31;8
2ad6cbbd8b992aee445066bb13162dde584394d8;lets-plot;Igor Alshannikov;Wed May 29 16:09:12 2024 -0400;yml;2;1
85a379ece9439e7038d52366a5d7326434cddd65;lets-plot;Ivan Kupriyanov;Wed May 29 22:02:34 2024 +0200;kt;156;46
edd0718fad7dac461b7d3b3e2d0e0681de7acc14;lets-plot;Valentin Dovidaytis;Wed May 29 18:22:43 2024 +0200;kts;1;1
edd0718fad7dac461b7d3b3e2d0e0681de7acc14;lets-plot;Valentin Dovidaytis;Wed May 29 18:22:43 2024 +0200;py;1;1
0f28341f1daf1bc8c263f2412894b6e8e4d3e73e;lets-plot;Valentin Dovidaytis;Wed May 29 18:14:19 2024 +0200;md;17;9
0f28341f1daf1bc8c263f2412894b6e8e4d3e73e;lets-plot;Valentin Dovidaytis;Wed May 29 18:14:19 2024 +0200;js;1;1
0f28341f1daf1bc8c263f2412894b6e8e4d3e73e;lets-plot;Valentin Dovidaytis;Wed May 29 18:14:19 2024 +0200;kts;1;1
0f28341f1daf1bc8c263f2412894b6e8e4d3e73e;lets-plot;Valentin Dovidaytis;Wed May 29 18:14:19 2024 +0200;py;1;1
68670687645701e360feaa8a3b2c4a708da15fc6;lets-plot;Rashid Yangazov;Wed May 29 15:52:29 2024 +0200;md;1;1
2f4326d8b8c5994c1b9efad488150d9012778e4d;lets-plot;Rashid Yangazov;Wed May 29 12:49:41 2024 +0200;ipynb;22;24
ad82639b5a130f3e7f2905b875bbe3161839e8f6;lets-plot;Ivan Kupriyanov;Wed May 29 11:57:00 2024 +0200;kt;1;1
89daf2cee2c05e1eb9fec8f377f176d381420b7b;lets-plot;Rashid Yangazov;Wed May 29 12:24:06 2024 +0300;ipynb;178;0
89daf2cee2c05e1eb9fec8f377f176d381420b7b;lets-plot;Rashid Yangazov;Wed May 29 12:24:06 2024 +0300;kt;19;4
72ec10f421aa36025387276ee43b1af838e55d86;lets-plot;Ivan Kupriyanov;Tue May 28 23:28:54 2024 +0200;kt;10;1
3a753438e83d626b7f66d642e2ac72dd116baa41;lets-plot;Igor Alshannikov;Tue May 28 16:57:38 2024 -0400;ipynb;8;6
3a753438e83d626b7f66d642e2ac72dd116baa41;lets-plot;Igor Alshannikov;Tue May 28 16:57:38 2024 -0400;md;1;1
ec23c2084cac5dd5b7fa85db192223d294a1333f;lets-plot;Ivan Kupriyanov;Tue May 28 22:52:46 2024 +0200;kt;240;8
0cffb878ad354e88275fadd2c35bd9ed49d7d14b;lets-plot;Ivan Kupriyanov;Tue May 28 00:23:00 2024 +0200;kt;145;42
d8d1671c8cfae244abb1c5e635d6604f1114b248;lets-plot;Rashid Yangazov;Mon May 27 17:41:50 2024 +0200;ipynb;162;0
d8d1671c8cfae244abb1c5e635d6604f1114b248;lets-plot;Rashid Yangazov;Mon May 27 17:41:50 2024 +0200;md;2;1
f23d3b5e0d1cfa4b0b11be60e91f127beec59a90;lets-plot;Igor Alshannikov;Fri May 24 16:50:30 2024 -0400;kt;37;1
ec0457bff368d46910b5df67c87db2efe7d65b43;lets-plot;Artem Smirnov;Fri May 24 21:08:29 2024 +0200;kt;0;1
10a1039c1b3558601611f72df7ca4e1008752d13;lets-plot;Artem Smirnov;Fri May 24 20:46:14 2024 +0200;kt;41;59
10a1039c1b3558601611f72df7ca4e1008752d13;lets-plot;Artem Smirnov;Fri May 24 20:46:14 2024 +0200;md;2;1
c57bdbe3c9a7929029b1fe49b7078ea8708fefef;lets-plot;Igor Alshannikov;Fri May 24 14:16:37 2024 -0400;kt;5;1
ad993e9472527ec3d279d299f0a30b7f1a522486;lets-plot;Valentin Dovidaytis;Fri May 24 17:22:39 2024 +0200;kts;7;0
35b1e2238ba14de1fb8e4a2a99c17b999a953083;lets-plot;Igor Alshannikov;Thu May 23 18:27:28 2024 -0400;kt;54;61
312562563be9a323f7f1f8d58b6df03aa029a467;lets-plot;Rashid Yangazov;Thu May 23 22:30:16 2024 +0300;ipynb;597;0
312562563be9a323f7f1f8d58b6df03aa029a467;lets-plot;Rashid Yangazov;Thu May 23 22:30:16 2024 +0300;kt;80;12
312562563be9a323f7f1f8d58b6df03aa029a467;lets-plot;Rashid Yangazov;Thu May 23 22:30:16 2024 +0300;md;2;1
312562563be9a323f7f1f8d58b6df03aa029a467;lets-plot;Rashid Yangazov;Thu May 23 22:30:16 2024 +0300;py;1;0
569e87f8ff8e95137eb0399a553c4a4fddd35658;lets-plot;Valentin Dovidaytis;Thu May 23 19:38:18 2024 +0200;kts;15;13
ffaa1284f28a160ec3224017263f27f7b92e4248;lets-plot;Igor Alshannikov;Wed May 22 18:43:29 2024 -0400;kt;28;1
ab69ce5665b9ccca6eb47e9346ab175614d6a57f;lets-plot;Igor Alshannikov;Wed May 22 17:57:33 2024 -0400;kt;135;110
19325d726b427c54d7a2caa62d32e4c30273316f;lets-plot;Igor Alshannikov;Tue May 21 18:24:51 2024 -0400;kt;146;93
cf7947d8394959f03c10f23ffec03fcf01587163;lets-plot;Igor Alshannikov;Mon May 20 17:53:51 2024 -0400;kt;39;9
a685511e61fcf5acb8039a57da3b3e59387849e4;lets-plot;Ivan Kupriyanov;Mon May 20 22:37:57 2024 +0200;kt;3;7
56c38b2ec117eba40665d24d41f860a8613c426c;lets-plot;Igor Alshannikov;Fri May 17 17:33:14 2024 -0400;kt;39;11
9c85d1ef39e3d6022880f068ce68e97b1b7ba2f1;lets-plot;Ilya Muradyan;Fri May 17 19:16:53 2024 +0200;kt;6;0
b6bb5ecdb1221f566c262d9a0a75c1f76f7812aa;lets-plot;Ivan Kupriyanov;Thu May 16 20:55:03 2024 +0200;kt;180;88
90d282b9003dee4e2a9eb065bbdcbe1416b96f7a;lets-plot;Valentin Dovidaytis;Thu May 16 11:22:41 2024 +0200;md;1;1
ac6a8be8772b195956371f545dcd93a87f01299a;lets-plot;Valentin Dovidaytis;Wed May 15 17:55:27 2024 +0200;yml;1;0
ba59ff0e94ed8bbb7dce4d7a74cbe05994d30755;lets-plot;Valentin Dovidaytis;Wed May 15 17:52:53 2024 +0200;md;1;0
d8db17285db8eece32bde7ec03bae2c5e4dbb717;lets-plot;Valentin Dovidaytis;Tue May 14 23:25:06 2024 +0200;kts;670;4
d8db17285db8eece32bde7ec03bae2c5e4dbb717;lets-plot;Valentin Dovidaytis;Tue May 14 23:25:06 2024 +0200;md;15;14
d8db17285db8eece32bde7ec03bae2c5e4dbb717;lets-plot;Valentin Dovidaytis;Tue May 14 23:25:06 2024 +0200;py;9;27
d8db17285db8eece32bde7ec03bae2c5e4dbb717;lets-plot;Valentin Dovidaytis;Tue May 14 23:25:06 2024 +0200;sh;2;2
d8db17285db8eece32bde7ec03bae2c5e4dbb717;lets-plot;Valentin Dovidaytis;Tue May 14 23:25:06 2024 +0200;gradle;0;624
0cbc0fea8e0e6fc78349c9ac2c6cc48f0e00d73f;lets-plot;Ivan Kupriyanov;Tue May 14 20:37:29 2024 +0200;kt;13;17
9fae23f96b7c76ada10739c6bf33fee362ed265e;lets-plot;Ivan Kupriyanov;Tue May 14 17:31:24 2024 +0200;ipynb;20;20
3a08578ba062a608ad102b5e3726155baf6da487;lets-plot;Ivan Kupriyanov;Tue May 14 17:29:23 2024 +0200;kt;15;12
a50b688e7165fbf26656a705b1bf5b74f32c5486;lets-plot;Ivan Kupriyanov;Tue May 14 16:30:39 2024 +0200;kt;7;7
6e5d1fe5e9d7b27cd9abd1d61182e25c6f569734;lets-plot;Ivan Kupriyanov;Tue May 14 16:03:06 2024 +0200;ipynb;579;0
6e5d1fe5e9d7b27cd9abd1d61182e25c6f569734;lets-plot;Ivan Kupriyanov;Tue May 14 16:03:06 2024 +0200;kt;9;8
6f14ef53574a4420a2823863f30d8b7b2cca1a46;lets-plot;Ivan Kupriyanov;Tue May 14 12:25:20 2024 +0200;kt;1;3
66bc2917ed1ff0e860400b2526bbf5f5ad065168;lets-plot;Olga Larionova;Tue May 14 12:43:03 2024 +0300;kt;3;1
66bc2917ed1ff0e860400b2526bbf5f5ad065168;lets-plot;Olga Larionova;Tue May 14 12:43:03 2024 +0300;md;2;1
ab48143557af8731c2a48895759fa55a36928b45;lets-plot;Olga Larionova;Tue May 14 12:37:42 2024 +0300;kt;62;38
2c8b91d518679c4a444a0683262c51b99947362b;lets-plot;Ivan Kupriyanov;Mon May 13 19:00:51 2024 +0200;kt;142;114
96b0db941031c0a48aa407ab22d6befe9def1a8c;lets-plot;Ivan Kupriyanov;Fri May 10 23:24:00 2024 +0200;kt;88;46
e8dea68d45b46630d0d2b4389a90804a4db74c39;lets-plot;Ivan Kupriyanov;Fri May 10 19:09:22 2024 +0200;kt;136;39
3ca1e23ec5fb05623e990b0229418e88e8034506;lets-plot;Ivan Kupriyanov;Fri May 10 13:09:16 2024 +0200;kt;25;22
1bf25a7b4414b3e3d6557aa124acb146f211f9c8;lets-plot;Ivan Kupriyanov;Thu May 9 16:45:09 2024 +0200;kt;156;77
4a170442c6750e206ea950176f7125b8d97a68d7;lets-plot;Ivan Kupriyanov;Wed May 8 19:56:01 2024 +0200;kt;52;3
d5c2cf3d04db02251763a0d8a4b26aff2a5a0093;lets-plot;Rashid Yangazov;Wed May 8 19:47:13 2024 +0300;ipynb;831;0
d5c2cf3d04db02251763a0d8a4b26aff2a5a0093;lets-plot;Rashid Yangazov;Wed May 8 19:47:13 2024 +0300;kt;112;62
d5c2cf3d04db02251763a0d8a4b26aff2a5a0093;lets-plot;Rashid Yangazov;Wed May 8 19:47:13 2024 +0300;md;1;1
3835ec79a29b0f160b90df40ea0edfedd93b7ea8;lets-plot;Artem Smirnov;Wed May 8 17:22:33 2024 +0200;py;16;10
3835ec79a29b0f160b90df40ea0edfedd93b7ea8;lets-plot;Artem Smirnov;Wed May 8 17:22:33 2024 +0200;md;1;0
1de9af4aaa75f6f54c2a65ebb5f5ba6fd876b618;lets-plot;Ivan Kupriyanov;Wed May 8 13:05:20 2024 +0200;kt;35;24
e570fb8ca9300ca9c4fe06ecc4a895c755cbc26f;lets-plot;Ivan Kupriyanov;Wed May 8 13:04:08 2024 +0200;kt;2;8
37e04a1a76f6da22cf1062d28277db56b818e151;lets-plot;Ivan Kupriyanov;Tue May 7 22:50:28 2024 +0200;kt;39;2
3c0b6f5a2f6d5497da0f96dd333f6213a5f58db4;lets-plot;Ivan Kupriyanov;Tue May 7 18:31:59 2024 +0200;kt;136;112
0f9d1b5b9a80373b0c9bc7bd0139a0570c6cfc47;lets-plot;Ivan Kupriyanov;Tue May 7 16:15:45 2024 +0200;kt;8;4
a5941909b373d5610eaaf3b1e48586eb580a1eb6;lets-plot;Ivan Kupriyanov;Mon May 6 13:07:26 2024 +0200;kt;2;2
2b6068dd0cecad86d49d7d57e524f172490cd35d;lets-plot;Ivan Kupriyanov;Sun May 5 15:22:01 2024 +0200;kt;2;5
68f3adf765b3c7435f3ba4de052bd83324ee22cf;lets-plot;Ivan Kupriyanov;Thu May 2 21:49:35 2024 +0200;kt;0;6
4bbdea47a3b8953e9ff263c82d014b0254e9b722;lets-plot;Ivan Kupriyanov;Thu May 2 21:21:45 2024 +0200;kt;10;5
14bfcdf2a215ade5ab7493013f1d6b0ec8d6e8b6;lets-plot;Ivan Kupriyanov;Thu May 2 19:22:47 2024 +0200;kt;264;147
1d060cc61cec20e7aedbe09cc47d2911679cc69d;lets-plot;Igor Alshannikov;Wed May 1 15:32:33 2024 -0400;kt;9;9
15418cafbd6c0666be0ccd4ff5aa2dc9473e3057;lets-plot;Igor Alshannikov;Wed May 1 15:15:55 2024 -0400;kt;99;29
5efc3a72ab99f67564fa92a1986dcea1c0b7b2a4;lets-plot;Igor Alshannikov;Wed May 1 14:25:55 2024 -0400;md;1;1
158a4367782bd5172f44254e523293b8bf068441;lets-plot;Igor Alshannikov;Wed May 1 14:14:39 2024 -0400;kt;17;13
158a4367782bd5172f44254e523293b8bf068441;lets-plot;Igor Alshannikov;Wed May 1 14:14:39 2024 -0400;md;2;0
297ea3061df324a729250aecac12afb494ddcdbb;lets-plot;Ivan Kupriyanov;Wed May 1 16:35:51 2024 +0200;kt;84;17
8138203a2ba702ee8a38fb5b103a62b8c897d1bc;lets-plot;Ivan Kupriyanov;Wed May 1 01:23:02 2024 +0200;kt;5;3
7bb0aa5314e280af9c58d219717558fffb18b5ff;lets-plot;Igor Alshannikov;Tue Apr 30 16:21:40 2024 -0400;kt;858;76
e602332aff760b6cf66e54d2d049d5dd989f3b95;lets-plot;Olga Larionova;Sat Apr 27 14:23:50 2024 +0300;kt;2;2
33edb7de1732e909b33214415d958a77f975dae0;lets-plot;Olga Larionova;Fri Apr 26 16:29:08 2024 +0300;kt;18;6
ea2096f3381f993e797259fcf647af550f881db7;lets-plot;Artem Smirnov;Thu Apr 25 18:49:51 2024 +0200;py;2;4
23148a8a4442dfac92a93f62739185fb99502793;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:51:44 2024 +0200;gradle;1;1
23148a8a4442dfac92a93f62739185fb99502793;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:51:44 2024 +0200;py;1;1
de1b96cc5120485112a6f6457f6351e5e0131fed;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:48:41 2024 +0200;md;14;8
de1b96cc5120485112a6f6457f6351e5e0131fed;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:48:41 2024 +0200;gradle;1;1
de1b96cc5120485112a6f6457f6351e5e0131fed;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:48:41 2024 +0200;js;1;1
de1b96cc5120485112a6f6457f6351e5e0131fed;lets-plot;Valentin Dovidaytis;Thu Apr 25 16:48:41 2024 +0200;py;1;1
e0f52e3f1507edef9b73a7f8b4ed3fa7560944da;lets-plot;Igor Alshannikov;Thu Apr 25 10:28:45 2024 -0400;md;1;0
97bbd486c5f3a43cf8b14a7403289e8a3d7b02e7;lets-plot;Igor Alshannikov;Thu Apr 25 10:27:37 2024 -0400;md;4;3
2fd9b3b8bbcd505ea9c366e741f4554f9c7a8386;lets-plot;Ivan Kupriyanov;Thu Apr 25 11:18:15 2024 +0200;md;3;2
d15b24cd16824fac6913838f7a4d23bf59610797;lets-plot;Ivan Kupriyanov;Wed Apr 24 17:15:50 2024 +0200;kt;26;10
b574b810c97098536bf1a0596054bfeeacfcfdf9;lets-plot;Ivan Kupriyanov;Tue Apr 23 22:23:56 2024 +0200;md;3;2
18bdd1310d023160ad06f9ee108f3467048e873e;lets-plot;Ivan Kupriyanov;Tue Apr 23 22:09:44 2024 +0200;ipynb;410.0;475.0
18bdd1310d023160ad06f9ee108f3467048e873e;lets-plot;Ivan Kupriyanov;Tue Apr 23 22:09:44 2024 +0200;kt;193.0;38.0
18bdd1310d023160ad06f9ee108f3467048e873e;lets-plot;Ivan Kupriyanov;Tue Apr 23 22:09:44 2024 +0200;png;0.0;0.0
2e367ae25102496b63bbbfeef926405743a6a263;lets-plot;Rashid Yangazov;Tue Apr 23 21:39:19 2024 +0300;ipynb;252;0
2e367ae25102496b63bbbfeef926405743a6a263;lets-plot;Rashid Yangazov;Tue Apr 23 21:39:19 2024 +0300;kt;16;1
2e367ae25102496b63bbbfeef926405743a6a263;lets-plot;Rashid Yangazov;Tue Apr 23 21:39:19 2024 +0300;md;3;2
6e94092527a304015ede8a23653af34de1494bd4;lets-plot;Rashid Yangazov;Mon Apr 22 21:20:10 2024 +0300;py;7;9
6e94092527a304015ede8a23653af34de1494bd4;lets-plot;Rashid Yangazov;Mon Apr 22 21:20:10 2024 +0300;md;2;1
3eb373501a6de31663457ade42fbf53f9c0da8f4;lets-plot;Rashid Yangazov;Fri Apr 19 19:48:27 2024 +0300;ipynb;1155;0
3eb373501a6de31663457ade42fbf53f9c0da8f4;lets-plot;Rashid Yangazov;Fri Apr 19 19:48:27 2024 +0300;py;42;27
3eb373501a6de31663457ade42fbf53f9c0da8f4;lets-plot;Rashid Yangazov;Fri Apr 19 19:48:27 2024 +0300;md;1;0
357ebb3881a11ec7789515879e1827b413518d81;lets-plot;Igor Alshannikov;Wed Apr 17 15:59:03 2024 -0400;kt;173;2
bd5a2510c61d0816c6612b4683caca5a9d65ba5c;lets-plot;Igor Alshannikov;Wed Apr 17 14:37:00 2024 -0400;md;13;1
32b2f337373c9cab0e56e9ac3629bee771f38cf2;lets-plot;Igor Alshannikov;Wed Apr 17 14:26:59 2024 -0400;png;0;0
2098456f57bb0aa9177bc35d4eab3d5887a137f6;lets-plot;Ivan Kupriyanov;Wed Apr 17 19:45:12 2024 +0200;kt;52;50
2098456f57bb0aa9177bc35d4eab3d5887a137f6;lets-plot;Ivan Kupriyanov;Wed Apr 17 19:45:12 2024 +0200;md;9;0
770ca1c9c04640bcbc5557340fc4b45d4bb9fc79;lets-plot;Ivan Kupriyanov;Wed Apr 17 15:56:57 2024 +0200;kt;513;503
a9ebada5b6f06159324d76e463d9384ee1c15823;lets-plot;Igor Alshannikov;Tue Apr 16 15:56:23 2024 -0400;md;1;1
3852973d8cc1bdee4dc480d9eb0ccb612df589cd;lets-plot;Ivan Kupriyanov;Tue Apr 16 21:39:50 2024 +0200;kt;56;65
3852973d8cc1bdee4dc480d9eb0ccb612df589cd;lets-plot;Ivan Kupriyanov;Tue Apr 16 21:39:50 2024 +0200;md;21;0
e5d31fb5dd1efbae0416e10dadf39dc982fb1515;lets-plot;Igor Alshannikov;Tue Apr 16 14:56:13 2024 -0400;ipynb;315;133
e5d31fb5dd1efbae0416e10dadf39dc982fb1515;lets-plot;Igor Alshannikov;Tue Apr 16 14:56:13 2024 -0400;md;1;1
e5d31fb5dd1efbae0416e10dadf39dc982fb1515;lets-plot;Igor Alshannikov;Tue Apr 16 14:56:13 2024 -0400;yml;1;1
6662e13f3dd994eb6d926b4d53589973e24e3ca3;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:12:06 2024 +0200;gradle;1;1
6662e13f3dd994eb6d926b4d53589973e24e3ca3;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:12:06 2024 +0200;py;1;1
a3233e9cdbe6b8474a90d7443c20564de16e3cfb;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:09:51 2024 +0200;md;61;55
a3233e9cdbe6b8474a90d7443c20564de16e3cfb;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:09:51 2024 +0200;gradle;1;1
a3233e9cdbe6b8474a90d7443c20564de16e3cfb;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:09:51 2024 +0200;js;1;1
a3233e9cdbe6b8474a90d7443c20564de16e3cfb;lets-plot;Valentin Dovidaytis;Tue Apr 16 16:09:51 2024 +0200;py;1;1
0b34814ec93de81317e0ec99ab77164f3f9a5669;lets-plot;Rashid Yangazov;Mon Apr 15 20:22:11 2024 +0300;ipynb;855;0
0b34814ec93de81317e0ec99ab77164f3f9a5669;lets-plot;Rashid Yangazov;Mon Apr 15 20:22:11 2024 +0300;py;64;23
0b34814ec93de81317e0ec99ab77164f3f9a5669;lets-plot;Rashid Yangazov;Mon Apr 15 20:22:11 2024 +0300;md;2;1
e7a6e0d26c8d76458b68d1b13daa2eb3cd285373;lets-plot;Rashid Yangazov;Mon Apr 15 18:45:27 2024 +0300;ipynb;252;0
e7a6e0d26c8d76458b68d1b13daa2eb3cd285373;lets-plot;Rashid Yangazov;Mon Apr 15 18:45:27 2024 +0300;kt;7;1
e7a6e0d26c8d76458b68d1b13daa2eb3cd285373;lets-plot;Rashid Yangazov;Mon Apr 15 18:45:27 2024 +0300;md;1;1
54f6b730c82d5cd972dd9a6dd88f78f47be2b3fb;lets-plot;Artem Smirnov;Mon Apr 15 17:17:22 2024 +0200;py;22;11
6efb472d03c91742769ac89c219017463d97db6e;lets-plot;Ivan Kupriyanov;Sun Apr 14 12:52:12 2024 +0200;kt;5;2
1b95ec2722220116f9d75f0a64254c6220e0ecd9;lets-plot;Igor Alshannikov;Fri Apr 12 17:16:02 2024 -0400;md;3;3
4e67795a71fbf4839e16e820ca23d07f7e93bfa4;lets-plot;Igor Alshannikov;Fri Apr 12 16:56:52 2024 -0400;svg;37;0
c82c2e416b717b77edf4c3d7ed6ac8baf057fc77;lets-plot;Igor Alshannikov;Fri Apr 12 15:19:45 2024 -0400;svg;113;0
1226e9274229175127729a92ecb3aafce44ec56b;lets-plot;Artem Smirnov;Fri Apr 12 19:40:02 2024 +0200;py;1;1
b0f79896750fcba1c1a41c9fae2a14c3cd02787d;lets-plot;Valentin Dovidaytis;Fri Apr 12 17:45:43 2024 +0200;gradle;1;1
b0f79896750fcba1c1a41c9fae2a14c3cd02787d;lets-plot;Valentin Dovidaytis;Fri Apr 12 17:45:43 2024 +0200;py;1;1
584d37d5c7b9ff22e7610e7ba6c942c0ea9d7bcb;lets-plot;Valentin Dovidaytis;Fri Apr 12 17:42:27 2024 +0200;gradle;1;1
584d37d5c7b9ff22e7610e7ba6c942c0ea9d7bcb;lets-plot;Valentin Dovidaytis;Fri Apr 12 17:42:27 2024 +0200;js;1;1
584d37d5c7b9ff22e7610e7ba6c942c0ea9d7bcb;lets-plot;Valentin Dovidaytis;Fri Apr 12 17:42:27 2024 +0200;py;1;1
6c6e0cb088badac9aad5a857cdf186e59c8ff675;lets-plot;Artem Smirnov;Fri Apr 12 15:57:42 2024 +0200;py;1;1
1e4fc49727a57ece230fa1bfb0f13b26e4c67a7a;lets-plot;Olga Larionova;Fri Apr 12 16:03:58 2024 +0300;py;1;0
fc1c0d3db682a40cfae4d322431ed92cd08b40ea;lets-plot;Olga Larionova;Fri Apr 12 13:06:18 2024 +0300;kt;1;1
5f1b289db357351a9569e81d007ddac7c5f72a5a;lets-plot;Olga Larionova;Fri Apr 12 12:58:55 2024 +0300;kt;1;1
a9a214e505ffdf1e71754ce11242673e41be3956;lets-plot;Ivan Kupriyanov;Thu Apr 11 23:01:15 2024 +0200;kt;141;76
8e02bdfa16604c5da39d6209a4da680c4bcf8f36;lets-plot;Igor Alshannikov;Thu Apr 11 15:37:06 2024 -0400;kt;17;8
be82908207c1a1ba72894219a09ea9f83fb753f5;lets-plot;Olga Larionova;Thu Apr 11 19:11:32 2024 +0300;ipynb;8;8
dedb4e94f6a3821e51f69f1f13c8ed1b881e4b5a;lets-plot;Artem Smirnov;Thu Apr 11 17:47:05 2024 +0200;ipynb;173;11
82b804b3fdeb60a072846cb92ba04f8883fb6be1;lets-plot;Olga Larionova;Thu Apr 11 17:25:38 2024 +0300;ipynb;319;0
